日期,区间编号,区间,右端点分钟,电价_元每kWh,实际负载_kW,实际光伏_kW,预测负载_kW,预测光伏_kW,实际负载_kWh,实际光伏_kWh,预测净负荷_kWh,实际净负荷_kWh,净负荷预测误差_kWh,计划风险增量_kWh,净负荷预测下界_kWh,净负荷预测上界_kWh,计划购电量_kWh,计划充电量_kWh,计划放电量_kWh,计划SOC_kWh,计划剩余电量_kWh,实际期初SOC_kWh,实际充电量_kWh,实际放电量_kWh,实际SOC_kWh,紧急购电量_kWh,总剩余电量_kWh,弃光量_kWh,未利用外网电量_kWh,正向瞬时备用_kWh,反向瞬时备用_kWh,正向累计备用_kWh,反向累计备用_kWh,正向备用缺口_kWh,反向备用缺口_kWh
2025-02-07,107,17:40-17:50,1070,1.0742,2521.5602,0.6831,3373.0314981315405,21.690016880045967,420.2600333333333,0.11385,558.5569135419157,420.1461833333333,-138.41073020858244,36.96947493597328,398.82368742325605,754.5368727280207,595.526388477889,0.0,0.0,8824.358251390067,0.0,10800.0,0.0,0.0,10800.0,0.0,175.38020514455565,0.11385,175.26635514455563,159.01048425013175,159.73322611865964,975.492014254789,2091.8322797943183,0.0,0.0
2025-02-07,108,17:50-18:00,1080,1.2313,2750.66,0.0,3226.0241740652536,16.206439853118148,458.44333333333327,0.0,534.9696223686892,458.44333333333327,-76.52628903535594,22.862309573579196,425.89203318764083,659.9164088285883,557.8319319422684,0.0,0.0,8824.358251390067,0.0,10800.0,0.0,0.0,10800.0,0.0,99.38859860893513,0.0,99.38859860893513,102.08447688631985,109.07758918104838,832.3264354708009,2039.5955424057543,0.0,0.0
2025-02-07,109,18:00-18:10,1090,1.2561,2702.5994,0.0,3107.572889789583,11.711304061380329,450.4332333333333,0.0,515.9769309547004,450.4332333333333,-65.54369762136707,22.387247173553032,410.1819624041786,619.4010715001234,538.3641781282535,0.0,0.0,8824.358251390067,0.0,10800.0,0.0,0.0,10800.0,0.0,87.93094479492015,0.0,87.93094479492015,81.03689337186991,105.79496855052177,714.7263265414485,2014.7738221728355,0.0,0.0
2025-02-07,110,18:10-18:20,1100,1.2447,2548.591,0.049,3091.2501027995922,7.6704909318565715,424.76516666666663,0.008166666666666666,513.9299353112892,424.75699999999995,-89.17293531128928,22.387247173553032,408.13496676076744,588.7567968222608,536.3171824848423,0.0,0.0,8824.358251390067,0.0,10800.0,0.0,0.0,10800.0,0.0,111.5601824848423,0.008166666666666666,111.55201581817563,52.439614337418476,105.79496855052177,599.0717710225947,1992.777577883102,0.0,0.0
2025-02-07,111,18:20-18:30,1110,1.2545,2544.49,0.0,3024.3924089758357,4.540859921992543,424.0816666666666,0.0,503.30859150897385,424.0816666666666,-79.22692484230726,22.387247173553032,397.51362295845206,568.4805900947644,525.6958386825269,0.0,0.0,8824.358251390067,0.0,10800.0,0.0,0.0,10800.0,0.0,101.61417201586028,0.0,101.61417201586028,42.78475141223749,105.79496855052177,485.4198399574385,1955.6686244517716,0.0,0.0
2025-02-07,112,18:30-18:40,1120,1.2522,2766.331,0.0,2953.2549533827037,2.2872573437464547,461.05516666666665,0.0,491.8279493398262,461.05516666666665,-30.772782673159554,21.759763619385293,386.0329807893044,540.8668269264572,513.5877129592114,0.0,0.0,8824.358251390067,0.0,10800.0,0.0,0.0,10800.0,0.0,52.532546292544794,0.0,52.532546292544794,27.279113967245706,105.79496855052177,426.65371804010755,1913.028494078201,0.0,0.0
2025-02-07,113,18:40-18:50,1130,1.2881,2856.1812,0.0035,3037.3384421550422,0.7819574925063058,476.0302,0.0005833333333333333,506.09274744375597,476.02961666666664,-30.063130777089327,24.179487150790212,403.9582039170261,556.5331657094894,39.73164403471776,0.0,490.5405905598284,8279.313150768035,0.0,10800.0,0.0,436.2979726319489,10315.22447485339,0.0,0.0,0.0,0.0,26.26093111494323,102.13454352672989,422.11474063853007,1874.1531153800659,0.0,0.0
2025-02-07,114,18:50-19:00,1140,1.3466,2770.64,0.0,3215.7435664995382,0.011538513777046882,461.7733333333333,0.0,535.9553379976268,461.7733333333333,-74.18200466429346,24.179487150790212,426.2500002624405,586.3957562633602,0.0,0.0,560.134825148417,7656.94112282535,0.0,10315.22447485339,0.0,461.7733333333333,9802.142993371908,0.0,0.0,0.0,0.0,26.26093111494323,109.70533773518628,413.70680970797616,1835.5869445511112,0.0,0.0
2025-02-07,115,19:00-19:10,1150,1.3523,2771.0269,0.0,3129.5278791855426,0.01005772871011727,461.83781666666664,0.0,521.5863035761387,461.83781666666664,-59.748486909472035,21.3145026417737,411.8809658409524,569.1617373328556,0.0,0.0,542.9008062179124,7053.718004805448,0.0,9802.142993371908,0.0,461.83781666666664,9288.98986374228,0.0,0.0,0.0,0.0,26.26093111494323,109.70533773518628,356.03909719251493,1806.1248668583294,0.0,0.0
2025-02-07,116,19:10-19:20,1160,1.3445,2665.6767,0.0,3022.5629865585115,0.025176844263974072,444.27945,0.0,503.7563016190412,444.27945,-59.47685161904121,20.430494900825785,394.05096388385493,545.3101240730635,0.0,0.0,524.186796519867,6471.2882308944845,0.0,9288.98986374228,0.0,444.27945,8795.346030408946,0.0,0.0,0.0,0.0,21.12332755319656,109.70533773518628,354.5908949333244,1775.7352011788973,0.0,0.0
2025-02-07,117,19:20-19:30,1170,1.3483,2538.61,0.0,3033.6584168188692,0.0,423.1016666666667,0.0,505.6097361364782,423.1016666666667,-82.50806946981152,20.430494900825785,388.21536843246577,547.1635585905005,0.0,0.0,526.040231037304,5886.79908529748,0.0,8795.346030408946,0.0,423.1016666666667,8325.233067445983,0.0,0.0,0.0,0.0,21.12332755319656,117.39436770401245,354.5908949333244,1754.0329988019016,0.0,0.0
2025-02-07,118,19:30-19:40,1180,1.349,2700.751,0.0,3104.2557229328104,0.0,450.1251666666667,0.0,517.375953822135,450.1251666666667,-67.25078715546829,19.779133904823425,399.98158611812255,565.4224286879701,0.0,0.0,537.1550877269584,5289.9600989341925,0.0,8325.233067445983,0.0,450.1251666666667,7825.093993371908,0.0,0.0,0.0,0.0,28.267340961011605,117.39436770401245,354.5908949333244,1726.173310509953,0.0,0.0
2025-02-07,119,19:40-19:50,1190,1.3473,2813.0736,0.0,3107.8220801599546,0.0,468.8456,0.0,517.9703466933257,468.8456,-49.12474669332573,20.430494900825785,400.5759789893133,567.0183767882945,0.0,0.0,538.4008415941515,4691.736941607357,0.0,7825.093993371908,0.0,468.8456,7304.154437816353,0.0,0.0,0.0,0.0,28.617535194142953,117.39436770401245,363.262649129179,1711.9655306126426,0.0,0.0
2025-02-07,120,19:50-20:00,1200,1.3482,2750.18,0.0,3163.410863059714,0.0,458.3633333333333,0.0,527.2351438432856,458.3633333333333,-68.87181050995235,20.430494900825785,418.0352785425042,576.2831739382544,0.0,0.0,547.6656387441114,4083.2195652250107,0.0,7304.154437816353,0.0,458.3633333333333,6794.86184522376,0.0,0.0,0.0,0.0,28.617535194142953,109.19986530078143,413.8161829600042,1666.4195290922012,0.0,0.0
2025-02-07,121,20:00-20:10,1210,1.3513,2711.7362,0.0,3139.3532203804452,0.0,451.95603333333327,0.0,523.2255367300742,451.95603333333327,-71.2695033967409,22.460637326415124,415.2138171465788,575.4021557057958,0.0,0.0,545.6861740564893,3476.9015940511335,0.0,6794.86184522376,0.0,451.95603333333327,6292.688474853389,0.0,0.0,0.0,0.0,29.715981649306517,108.01171958349542,413.8161829600042,1611.2050371067237,0.0,0.0
2025-02-07,122,20:10-20:20,1220,1.34,2682.1524,0.0,3145.752649714571,0.0,447.0254,0.0,524.2921082857617,447.0254,-77.26670828576175,22.460637326415124,416.28038870226635,575.3702808063199,0.0,0.0,546.7527456121769,2869.3985433709367,0.0,6292.688474853389,0.0,447.0254,5795.9935859645,0.0,0.0,0.0,0.0,28.617535194142953,108.01171958349542,413.8161829600042,1526.4509462820365,0.0,0.0
2025-02-07,123,20:20-20:30,1230,1.3489,2730.06,0.0,3202.3974995249046,0.0,455.01,0.0,533.732916587484,455.01,-78.72291658748406,22.582451939852586,429.8806080313682,583.5125559061873,0.0,0.0,556.3153685273367,2251.2703561183407,0.0,5795.9935859645,0.0,455.01,5290.426919297834,0.0,0.0,0.0,0.0,27.197187378850693,103.85230855611587,397.1598010417216,1436.752764612183,0.0,0.0
2025-02-07,124,20:30-20:40,1240,1.3952,2946.4209,0.0,3298.1429912205335,0.0,491.07015,0.0,549.6904985367555,491.07015,-58.6203485367555,22.582451939852586,440.4906332359741,598.5602518397784,0.0,0.0,572.2729504766081,1615.4115222554428,0.0,5290.426919297834,0.0,491.07015,4744.793419297834,0.0,0.0,0.0,0.0,26.28730136317024,109.19986530078143,373.8703700298986,1339.1285225656381,0.0,0.0
2025-02-07,125,20:40-20:50,1250,1.2226,2964.3955,0.0,3206.091869494415,0.0,494.0659166666667,0.0,534.3486449157358,494.0659166666667,-40.28272824906912,22.80887647530884,419.22596428230185,578.6360102458333,533.4255166625591,0.0,23.73200472848557,1589.0426281126809,0.0,4744.793419297834,39.35959999589236,0.0,4780.217059294137,0.0,0.0,0.0,0.0,21.47848885478872,115.12268063343397,350.1383653014128,1283.0683641166079,0.0,0.0
2025-02-07,126,20:50-21:00,1260,0.9332,2795.77,0.0,3064.828030591531,0.0,465.96166666666664,0.0,510.80467176525514,465.96166666666664,-44.84300509858849,22.582451939852586,395.6819911318212,554.8656125598964,533.3871237051077,0.0,0.0,1589.0426281126809,0.0,4780.217059294137,67.42545703844104,0.0,4840.899970628733,0.0,0.0,0.0,0.0,21.47848885478872,115.12268063343397,328.4160734684417,1211.4916415875473,0.0,0.0
2025-02-07,127,21:00-21:10,1270,0.9068,2813.9795,0.0,3166.7473136015155,0.0,468.9965833333333,0.0,527.7912189335859,468.9965833333333,-58.794635600252604,22.582451939852586,419.1831393308962,571.8521597282272,550.3736708734385,0.0,0.0,1589.0426281126809,0.0,4840.899970628733,81.37708754010521,0.0,4914.139349414828,0.0,0.0,0.0,0.0,21.47848885478872,108.60807960268968,289.251644494013,1095.1355410724318,0.0,0.0
2025-02-07,128,21:10-21:20,1280,0.9371,2869.6311,0.0,3275.240191906387,0.0,478.27185,0.0,545.8733653177311,478.27185,-67.60151531773113,17.976823785341395,437.2652857150414,597.72225421489,563.8501891030725,0.0,0.0,1589.0426281126809,0.0,4914.139349414828,85.5783391030725,0.0,4991.159854607593,0.0,0.0,0.0,0.0,33.872065111817484,108.60807960268968,251.75031630813075,1004.7965599548659,0.0,0.0
2025-02-07,129,21:20-21:30,1290,0.9371,2884.94,0.0,3398.0623666742463,0.0,480.8233333333333,0.0,566.343727779041,480.8233333333333,-85.52039444570772,17.976823785341395,459.8217774066115,618.583014644661,584.3205515643824,0.0,0.0,1589.0426281126809,0.0,4991.159854607593,103.49721823104909,0.0,5084.307351015537,0.0,0.0,0.0,0.0,34.262463080278664,106.52195037242957,222.85625583548367,955.6233953768703,0.0,0.0
2025-02-07,130,21:30-21:40,1300,0.9871,2903.8178,0.0,3377.033730860755,0.0,483.96963333333326,0.0,562.8389551434591,483.96963333333326,-78.86932181012583,17.976823785341395,473.1290970175449,615.0782420090791,425.5049442705081,0.0,155.31083465829238,1416.4750340479115,0.0,5084.307351015537,0.0,58.46468906282519,5019.346585390176,0.0,0.0,0.0,0.0,34.262463080278664,89.70985812591421,194.82753064312047,904.7897432048004,0.0,0.0
2025-02-07,131,21:40-21:50,1310,0.7764,2646.8815,0.0,3078.069892367975,0.0,441.14691666666664,0.0,513.0116487279959,441.14691666666664,-71.86473206132922,18.692916439036274,423.30179060208167,565.9670282473107,477.8521037844183,0.0,53.85246138261382,1356.6389658450073,0.0,5019.346585390176,36.705187117751656,0.0,5052.381253796153,0.0,0.0,0.0,0.0,34.262463080278664,89.70985812591421,140.97506926050664,815.0798850788862,0.0,0.0
2025-02-07,132,21:50-22:00,1320,0.4209,2227.68,0.0,2683.922565854642,0.0,371.28,0.0,447.32042764244034,371.28,-76.04042764244036,19.016740732700168,363.06455869431096,500.25901390398957,1215.4146327603444,749.0774643852038,0.0,2030.8086837916908,0.0,5052.381253796153,833.3333333333333,0.0,5802.381253796153,0.0,10.801299427011145,0.0,10.801299427011145,33.921845528849076,84.25586894812939,127.92381321685309,735.902047842093,0.0,0.0
2025-02-07,133,22:00-22:10,1330,0.3859,2118.6366,0.0,2580.240131779109,0.0,353.10609999999997,0.0,430.0400219631848,353.10609999999997,-76.93392196318484,19.376196049607483,345.78415301505544,482.4771313069018,1198.493682397996,749.0774643852038,0.0,2704.9784017383745,0.0,5802.381253796153,833.3333333333333,0.0,6552.381253796153,0.0,12.054249064662827,0.0,12.054249064662827,33.06091329410954,84.25586894812939,119.52059924056016,696.4048845902099,0.0,0.0
2025-02-07,134,22:10-22:20,1340,0.4368,2315.3029,0.0,2625.6154158563368,0.0,385.8838166666667,0.0,437.6025693093894,385.8838166666667,-51.718752642722734,19.376196049607483,360.24314035656107,480.9136290363565,456.9787653589969,0.0,0.0,2704.9784017383745,0.0,6552.381253796153,71.0949486923302,0.0,6616.3667076192505,0.0,0.0,0.0,0.0,23.934863677359616,77.35942895282838,119.52059924056016,642.367053582968,0.0,0.0
2025-02-07,135,22:20-22:30,1350,0.4198,2501.96,0.0,2650.626277237224,0.0,416.99333333333334,0.0,441.77104620620395,416.99333333333334,-24.77771287287061,19.376196049607483,368.9167061578735,485.082105933171,1221.6262355408144,760.4789932850028,0.0,3389.409495694877,0.0,6616.3667076192505,804.632902207481,0.0,7340.536319605983,0.0,0.0,0.0,0.0,23.934863677359616,72.85434004833047,116.80180355374998,570.0033756270881,0.0,0.0
2025-02-07,136,22:30-22:40,1360,0.4186,2359.0354,0.0,2659.83134382951,0.0,393.1725666666667,0.0,443.30522397158495,393.1725666666667,-50.13265730491827,19.376196049607483,370.4508839232545,492.93390478853456,1223.1604133061953,760.4789932850028,0.0,4073.8405896513796,0.0,7340.536319605983,829.9878466395287,0.0,8087.5253815815595,0.0,0.0,0.0,0.0,30.252484767342136,72.85434004833047,109.28848650100659,517.9529447303149,0.0,0.0
2025-02-07,137,22:40-22:50,1370,0.4241,2278.792,0.0,2655.646386753001,0.0,379.79866666666663,0.0,442.60773112550015,379.79866666666663,-62.80906445883352,16.9340882800002,371.28162711151174,489.7943041728425,459.54181940550035,0.0,0.0,4073.8405896513796,0.0,8087.5253815815595,79.74315273883371,0.0,8159.29421904651,0.0,0.0,0.0,0.0,30.252484767342136,71.3261040139884,103.35601944520872,475.60318951641364,0.0,0.0
2025-02-07,138,22:50-23:00,1380,0.4237,2377.65,0.0,2653.350687482972,0.0,396.275,0.0,442.2251145804953,396.275,-45.950114580495324,14.962657945219554,370.8990105665069,487.6945128329136,1219.1950018450598,762.0072293193449,0.0,4759.64709603879,0.0,8159.29421904651,822.9200018450598,0.0,8899.922220707063,0.0,0.0,0.0,0.0,30.506740307198704,71.3261040139884,92.48999036078544,418.6519593415564,0.0,0.0
2025-02-07,139,23:00-23:10,1390,0.4248,2400.8248,0.0,2739.3373698208297,0.0,400.1374666666666,0.0,456.5562283034716,400.1374666666666,-56.41876163680496,16.9340882800002,385.2301242894832,507.5239263586569,473.4903165834718,0.0,0.0,4759.64709603879,0.0,8899.922220707063,73.35284991680516,0.0,8965.939785632188,0.0,0.0,0.0,0.0,34.033609775185155,71.3261040139884,84.10381432338059,353.6994670370804,0.0,0.0
2025-02-07,140,23:10-23:20,1400,0.424,2425.9028,0.0,2722.4367550399465,0.0,404.3171333333333,0.0,453.7394591733244,404.3171333333333,-49.42232583999112,18.864876926061065,376.4602270841226,506.6379458745706,472.6043360993855,0.0,0.0,4759.64709603879,0.0,8965.939785632188,68.28720276605219,0.0,9027.398268121635,0.0,0.0,0.0,0.0,34.033609775185155,77.27923208920177,74.42159948347035,320.5718438565721,0.0,0.0
2025-02-07,141,23:20-23:30,1410,0.422,2476.83,0.0,2651.3419418579997,0.0,412.80499999999995,0.0,441.89032364299993,412.80499999999995,-29.08532364299998,18.864876926061065,364.61109155379813,494.78881034424614,1216.8093018131926,756.0541012441315,0.0,5440.095787158508,0.0,9027.398268121635,804.0043018131927,0.0,9751.002139753507,0.0,0.0,0.0,0.0,34.033609775185155,77.27923208920177,65.99793629051541,270.27373042177413,0.0,0.0
2025-02-07,142,23:30-23:40,1420,0.424,2466.7072,0.0,2760.837821621856,0.0,411.1178666666666,0.0,460.139636936976,411.1178666666666,-49.02177027030939,19.321505716966776,382.86040484777425,509.96788296114147,1101.576934700045,622.1157920461023,0.0,6000.0,0.0,9751.002139753507,690.4590680333785,0.0,10372.415300983548,0.0,0.0,0.0,0.0,30.506740307198704,77.27923208920177,59.67731689504985,190.3615213778934,0.0,0.0
2025-02-07,143,23:40-23:50,1430,0.4271,2430.0806,0.0,2789.953911906213,0.0,405.0134333333333,0.0,464.9923186510355,405.0134333333333,-59.97888531770218,20.103944406138876,387.7762704209861,511.46016866912987,485.0962630571743,0.0,0.0,6000.0,0.0,10372.415300983548,80.08282972384103,0.0,10444.489847735005,0.0,0.0,0.0,0.0,26.36390561195553,77.21604823004935,45.02516453029365,145.3048412513592,0.0,0.0
2025-02-07,144,23:50-0:00+1,1440,0.4276,2384.59,0.0,2711.935515737288,0.0,397.4316666666667,0.0,451.9892526228813,397.4316666666667,-54.55758595621461,19.321505716966776,386.56117205350387,489.400637871117,471.31075833984806,0.0,0.0,6000.0,0.0,10444.489847735005,73.87909167318139,0.0,10510.981030240868,0.0,0.0,0.0,0.0,18.089879531268956,65.4280805693774,30.373012165537446,100.24816112482499,0.0,0.0
2025-02-08,1,0:00-0:10,10,0.4248,2341.7515,0.0,2714.108576942427,0.0,390.2919166666666,0.0,452.3514294904045,390.2919166666666,-62.05951282373786,20.174771444432782,360.64849215794095,496.1184888765591,0.0,0.0,809.7410453916107,9611.268757583523,337.2148444567738,10510.981030240868,0.0,390.2919166666666,10077.323345055682,0.0,0.0,0.0,0.0,23.592287941721874,91.70293733246353,1293.1042569109961,1564.3943955075936,0.0,219.2237135403575
2025-02-08,2,0:10-0:20,20,0.4245,2470.4076,0.0,2723.2851524710177,0.0,411.7346,0.0,453.8808587451696,411.7346,-42.146258745169575,16.969196634109075,373.06989308516205,494.7547200950907,280.96854092372837,0.0,189.8815144555503,9400.289297077356,0.0,10077.323345055682,0.0,130.76605907627163,9932.027723859825,0.0,0.0,0.0,0.0,23.90466471581203,80.81096566000753,1324.986074010117,1555.234114358494,0.0,0.0
2025-02-08,3,0:20-0:30,30,0.4269,2672.61,0.0,2736.999808178143,0.0,445.435,0.0,456.16663469635716,445.435,-10.731634696357162,20.174771444432782,370.34365132866776,499.9336940825118,476.34140614078996,0.0,0.0,9400.289297077356,0.0,9932.027723859825,30.906406140789954,0.0,9959.843489386536,0.0,0.0,0.0,0.0,23.592287941721874,85.82298336768937,1356.8678911092377,1546.0738332093943,0.0,0.0
2025-02-08,4,0:30-0:40,40,0.4272,2658.4702,0.0,2760.352534958868,0.0,443.0783666666667,0.0,460.058755826478,443.0783666666667,-16.980389159811295,22.744350406692913,374.2357724587886,501.0719043475047,482.80310623317087,0.0,0.0,9400.289297077356,0.0,9959.843489386536,39.724739566504184,0.0,9995.59575499639,0.0,0.0,0.0,0.0,18.268798114333855,85.82298336768937,1434.4652780692472,1543.7091115217106,0.0,0.0
2025-02-08,5,0:40-0:50,50,0.4271,2590.3963,0.0,2708.8450894940715,0.0,431.73271666666665,0.0,451.47418158234524,431.73271666666665,-19.74146491567859,26.765027359222792,380.1422779163256,502.4562504314702,478.23920894156805,0.0,0.0,9400.289297077356,0.0,9995.59575499639,46.506492274901404,0.0,10037.451598043801,0.0,0.0,0.0,0.0,24.217041489902183,71.33190366601961,1501.262722135341,1537.5629097861802,0.0,0.0
2025-02-08,6,0:50-1:00,60,0.4285,2597.56,0.0,2723.3935773571698,0.0,432.9266666666666,0.0,453.89892955952826,432.9266666666666,-20.972262892861636,26.765027359222792,373.26583092934766,507.3973387043163,480.66395691875107,0.0,0.0,9400.289297077356,0.0,10037.451598043801,47.73729025208445,0.0,10080.415159270677,0.0,0.0,0.0,0.0,26.733381785565278,80.63309863018057,1568.5933358675466,1503.3805004325598,0.0,0.0
2025-02-08,7,1:00-1:10,70,0.4311,2635.6004,0.0,2866.0741840607493,0.0,439.26673333333326,0.0,477.6790306767915,439.26673333333326,-38.41229734345825,30.969287425290062,397.0459320466109,531.9364651515467,508.6483181020816,0.0,0.0,9400.289297077356,0.0,10080.415159270677,69.38158476874833,0.0,10142.85858556255,0.0,0.0,0.0,0.0,23.28814704946509,80.63309863018057,1658.050282489181,1455.909390487144,0.0,0.0
2025-02-08,8,1:10-1:20,80,0.4302,2574.3796,0.0,2905.6681105063512,0.0,429.06326666666666,0.0,484.2780184177252,429.06326666666666,-55.21475175105854,30.969287425290062,407.034656090528,543.4936210524027,515.2473058430153,0.0,0.0,9400.289297077356,0.0,10142.85858556255,86.18403917634862,0.0,10220.424220821264,0.0,0.0,0.0,0.0,28.24631520938736,77.24336232719718,1689.985537734191,1455.909390487144,0.0,0.0
2025-02-08,9,1:20-1:30,90,0.4279,2483.03,0.0,2849.673629219368,0.0,413.83833333333337,0.0,474.9456048698947,413.83833333333337,-61.10727153656131,27.311437194039133,400.85811426498225,530.5033572733212,502.2570420639338,0.0,0.0,9400.289297077356,0.0,10220.424220821264,88.41870873060043,0.0,10300.001058678805,0.0,0.0,0.0,0.0,28.24631520938736,74.08749060491243,1712.0806152049129,1455.909390487144,0.0,0.0
2025-02-08,10,1:30-1:40,100,0.4312,2564.6464,0.0,2964.944315477069,0.0,427.44106666666664,0.0,494.1573859128448,427.44106666666664,-66.71631924617816,27.311437194039133,416.9140235856476,551.129195593653,521.468823106884,0.0,0.0,9400.289297077356,0.0,10300.001058678805,94.02775644021733,0.0,10384.626039475,0.0,0.0,0.0,0.0,29.660372486768992,77.24336232719718,1804.7330601608924,1457.3855084991076,0.0,0.0
2025-02-08,11,1:40-1:50,110,0.4333,2685.7726,0.0,2950.028223850431,0.0,447.6287666666666,0.0,491.67137064173846,447.6287666666666,-44.04260397507187,32.17031807788687,414.4280083145413,547.6225674123751,495.78045142639564,0.0,28.061237293229713,9369.110144529322,0.0,10384.626039475,48.15168475972908,0.0,10427.962555758757,0.0,0.0,0.0,0.0,23.780878692749756,77.24336232719718,1915.6402099834113,1462.6181868678373,0.0,0.0
2025-02-08,12,1:50-2:00,120,0.4311,2714.6,0.0,2812.673033581903,0.0,452.4333333333333,0.0,468.77883893031714,452.4333333333333,-16.345505596983855,32.17031807788687,394.6913483254047,526.2428336666409,500.949157008204,0.0,0.0,9369.110144529322,0.0,10427.962555758757,48.51582367487072,0.0,10471.626797066141,0.0,0.0,0.0,0.0,25.293676658436837,74.08749060491243,2064.7314026751665,1463.6896489029195,0.0,0.0
2025-02-08,13,2:00-2:10,130,0.4293,2650.4279,0.0,2910.523690827192,0.0,441.7379833333333,0.0,485.0872818045319,441.7379833333333,-43.34929847119861,32.17031807788687,410.9997911996195,542.5512765408557,517.2575998824188,0.0,0.0,9369.110144529322,0.0,10471.626797066141,75.51961654908553,0.0,10539.594451960318,0.0,0.0,0.0,0.0,25.293676658436837,74.08749060491243,2202.3021237859393,1505.5744632621454,0.0,0.0
2025-02-08,14,2:10-2:20,140,0.4324,2653.2525,0.0,3072.1293921467263,0.0,442.20875,0.0,512.0215653577877,442.20875,-69.81281535778771,32.17031807788687,450.5419634678289,573.8522559224436,544.1918834356746,0.0,0.0,9369.110144529322,0.0,10539.594451960318,101.98313343567463,0.0,10631.379272052425,0.0,0.0,0.0,0.0,29.660372486768992,61.47960188995879,2367.6017962028595,1589.8776171896411,0.0,0.0
2025-02-08,15,2:20-2:30,150,0.4367,2672.88,0.0,3123.2341012598904,0.0,445.48,0.0,520.5390168766484,445.48,-75.05901687664834,31.432913140151214,459.05941498668955,602.0100272679597,346.6860012011059,0.0,205.28592881569364,9141.01466806744,0.0,10631.379272052425,0.0,98.79399879889411,10521.608162275876,0.0,0.0,0.0,0.0,50.03809725116015,61.47960188995879,2548.9834183479957,1681.7473441199181,0.0,0.0
2025-02-08,16,2:30-2:40,160,0.4348,2543.3971,0.0,3044.3887448011983,0.0,423.89951666666667,0.0,507.39812413353303,423.89951666666667,-83.49860746686636,31.432913140151214,445.9185222435742,588.8691345248444,538.8310372736843,0.0,0.0,9141.01466806744,0.0,10521.608162275876,114.9315206070176,0.0,10625.046530822192,0.0,0.0,0.0,0.0,50.03809725116015,61.47960188995879,2704.3749266044847,1760.3661890326127,0.0,0.0
2025-02-08,17,2:40-2:50,170,0.4335,2613.0524,0.0,3012.657987790377,0.0,435.50873333333334,0.0,502.10966463172946,435.50873333333334,-66.60093129839612,27.795876858988077,432.5734987486158,592.6783758680103,529.9055414907175,0.0,0.0,9141.01466806744,0.0,10625.046530822192,94.39680815738416,0.0,10710.003658163838,0.0,0.0,0.0,0.0,62.77283437729288,69.53616588311365,2913.607417294317,1816.1077109118983,0.0,0.0
2025-02-08,18,2:50-3:00,180,0.4357,2894.07,0.0,3081.754231110327,0.0,482.345,0.0,513.6257051850545,482.345,-31.280705185054444,28.92201815722827,438.8442870775484,605.3205577195756,542.5477233422828,0.0,0.0,9141.01466806744,0.0,10710.003658163838,60.20272334228275,0.0,10764.186109171893,0.0,0.0,0.0,0.0,62.77283437729288,74.78141810750607,3024.0,1843.3170354806216,0.0,0.0
2025-02-08,19,3:00-3:10,190,0.4374,3012.954,0.0,3088.6484387117725,0.0,502.159,0.0,514.7747397852954,502.159,-12.615739785295432,28.92201815722827,435.95764999424426,606.4359578802408,348.71787530541127,0.0,194.97888263711246,8924.371465137316,0.0,10764.186109171893,0.0,153.44112469458872,10593.69597062235,0.0,0.0,0.0,0.0,62.73919993771712,78.81708979105117,3024.0,1843.9202015463254,0.0,0.0
2025-02-08,20,3:10-3:20,200,0.4371,2926.4899,0.0,3111.3317353150014,0.0,487.74831666666665,0.0,518.5552892191669,487.74831666666665,-30.806972552500213,27.795876858988077,434.8181628990021,609.0903660158721,546.351166078155,0.0,0.0,8924.371465137316,0.0,10593.69597062235,58.60284941148831,0.0,10646.43853509269,0.0,0.0,0.0,0.0,62.73919993771712,83.73712632016476,3024.0,1845.8783496485019,0.0,0.0
2025-02-08,21,3:20-3:30,210,0.4356,2768.81,0.0,3156.187340205476,0.0,461.4683333333333,0.0,526.0312233675793,461.4683333333333,-64.56289003424598,26.130245532284448,442.29409704741454,614.9006688375808,552.1614688998637,0.0,0.0,8924.371465137316,0.0,10646.43853509269,90.69313556653043,0.0,10728.062357102566,0.0,0.0,0.0,0.0,62.73919993771712,83.73712632016476,3024.0,1880.9351619895865,0.0,0.0
2025-02-08,22,3:30-3:40,220,0.4353,2726.08,0.0,3205.698068564706,0.0,454.34666666666664,0.0,534.2830114274509,454.34666666666664,-79.93634476078427,26.130245532284448,459.50159331994485,623.1524568974525,560.4132569597353,0.0,0.0,8924.371465137316,0.0,10728.062357102566,79.93071433048196,0.0,10800.0,0.0,26.135875962586752,0.0,26.135875962586752,62.73919993771712,74.78141810750607,3024.0,1971.1797632429589,0.0,0.0
2025-02-08,23,3:40-3:50,230,0.436,2829.4415,0.0,3160.646995999611,0.0,471.5735833333333,0.0,526.7744993332685,471.5735833333333,-55.200915999935205,26.130245532284448,453.8103671214058,615.6439448032701,552.904744865553,0.0,0.0,8924.371465137316,0.0,10800.0,0.0,0.0,10800.0,0.0,81.33116153221965,0.0,81.33116153221965,62.73919993771712,72.96413221186272,3024.0,2084.031705402983,0.0,0.0
